CL DOCTOR PI I MOLIST	Carrer del Doctor Pi i Molist
CL DOCTOR ROUX	Carrer del Doctor Roux
CL DOCTOR SANTPONÇ	Carrer del Doctor Santponç
CL DOCTOR VALLS	Carrer del Doctor Valls
CL DOCTOR ZAMENHOF	Carrer del Doctor Zamenhof
CL DOCTORS TRIAS I PUJOL	Carrer del Doctors Trias i Pujol
CL DOS DE MAIG	Carrer del Dos de Maig
CL DRAGO	Carrer del Dragó
CL DUC	Carrer del Duc
CL DUERO	Carrer del Duero
CL FARELL	Carrer del Farell
CL FERRO	Carrer del Ferro
CL FERROCARRIL	Carrer del Ferrocarril
CL FOC	Carrer del Foc
CL FOC FOLLET	Carrer del Foc Follet
CL FORN	Carrer del Forn
CL FORN DE LA FONDA	Carrer del Forn de la Fonda
CL FRESER	Carrer del Freser
CL GAS	Carrer del Gas
CL GENERAL BATET	Carrer del General Batet
CL GENERAL CASTAÑOS	Carrer del General Castaños
CL GENERAL MENDOZA	Carrer del General Mendoza
CL GENERAL VIVES	Carrer del General Vives
CL GENERAL ALVAREZ DE CASTRO	Carrer del General Álvarez de Castro
CL GESSAMI	Carrer del Gessamí
CL GRECO	Carrer del Greco
CL GUADALQUIVIR	Carrer del Guadalquivir
CL GUADIANA	Carrer del Guadiana
CL GUINARDO	Carrer del Guinardó
CL JUDICI	Carrer del Judici
CL JULIOL	Carrer del Juliol
CL LABERINT	Carrer del Laberint
CL LLEDONER	Carrer del Lledoner
CL LLENGUADOC	Carrer del Llenguadoc
CL LLIRI	Carrer del Lliri
CL LLOBREGOS	Carrer del Llobregós
CL LLORER	Carrer del Llorer
CL LLUÇANES	Carrer del Lluçanès
CL MADUIXER	Carrer del Maduixer
CL MAESTRAT	Carrer del Maestrat
CL MALNOM	Carrer del Malnom
CL MANZANARES	Carrer del Manzanares
CL MAR	Carrer del Mar
CL MARESME	Carrer del Maresme
CL MARNE	Carrer del Marne
CL MARQUES DE BARBERA	Carrer del Marquès de Barberà
CL MARQUES DE CAMPO SAGRADO	Carrer del Marquès de Campo Sagrado
CL MARQUES DE FORONDA	Carrer del Marquès de Foronda
CL MARQUES DE LAMADRID	Carrer del Marquès de Lamadrid
CL MARQUES DE MULHACEN	Carrer del Marquès de Mulhacén
CL MARQUES DE SANTA ANA	Carrer del Marquès de Santa Anna
CL MARQUES DE SANTILLANA	Carrer del Marquès de Santillana
CL MARQUES DE SENTMENAT	Carrer del Marquès de Sentmenat
CL MARQUES DE LA QUADRA	Carrer del Marquès de la Quadra
CL MARROC	Carrer del Marroc
CL MAS CASANOVAS	Carrer del Mas Casanovas
CL MAS DURAN	Carrer del Mas Duran
CL MAS PUJOL	Carrer del Mas Pujol
CL MASNOU	Carrer del Masnou
CL MATAGALLS	Carrer del Matagalls
CL MERCAT	Carrer del Mercat
CL MESTRE ALFONSO	Carrer del Mestre Alfonso
CL MESTRE ALOI	Carrer del Mestre Aloi
CL MESTRE DALMAU	Carrer del Mestre Dalmau
CL MESTRE NICOLAU	Carrer del Mestre Nicolau
CL MESTRE SERRADESANFERM	Carrer del Mestre Serradesanferm
CL MILANESAT	Carrer del Milanesat
CL MIRACLE	Carrer del Miracle
CL MISSER FERRER	Carrer del Misser Ferrer
CL MIÑO	Carrer del Miño
CL MODOLELL	Carrer del Modolell
CL MOIANES	Carrer del Moianès
CL MONESTIR	Carrer del Monestir
CL MONT D'ORSA	Carrer del Mont d'Orsà
CL MONTNEGRE	Carrer del Montnegre
CL MONTSANT	Carrer del Montsant
CL MONTSEC	Carrer del Montsec
CL MUNICIPI	Carrer del Municipi
CL NIL	Carrer del Nil
CL NOTARIAT	Carrer del Notariat
CL PACIFIC	Carrer del Pacífic
CL PANORAMA	Carrer del Panorama
CL PANTA DE TREMP	Carrer del Pantà de Tremp
CL PARADIS	Carrer del Paradís
CL PARAGUAI	Carrer del Paraguai
CL PARC	Carrer del Parc
CL PARC DE LA BUDELLERA	Carrer del Parc de la Budellera
CL PARE FIDEL FITA	Carrer del Pare Fidel Fita
CL PARE JACINT ALEGRE	Carrer del Pare Jacint Alegre
CL PARE MANJON	Carrer del Pare Manjón
CL PARE MANYANET	Carrer del Pare Manyanet
CL PARE PEREZ DEL PULGAR	Carrer del Pare Pérez del Pulgar
CL PARE RODES	Carrer del Pare Rodés
CL PARE ROLDOS	Carrer del Pare Roldós
CL PARE SECCHI	Carrer del Pare Secchi
CL PARLAMENT	Carrer del Parlament
CL PAS DE L'ENSENYANÇA	Carrer del Pas de l'Ensenyança
CL PASSERELL	Carrer del Passerell
CL PEDRAFORCA	Carrer del Pedraforca
CL PEDRO DE LA CREU	Carrer del Pedró de la Creu
CL PEGAS	Carrer del Pegàs
CL PENEDES	Carrer del Penedès
CL PENYAL	Carrer del Penyal
CL PERELLO	Carrer del Perellò
CL PERILL	Carrer del Perill
CL PEU DE LA CREU	Carrer del Peu de la Creu
CL PEÑALARA	Carrer del Peñalara
CL PINTOR ALSAMORA	Carrer del Pintor Alsamora
CL PINTOR CASAS	Carrer del Pintor Casas
CL PINTOR FORTUNY	Carrer del Pintor Fortuny
CL PINTOR GIMENO	Carrer del Pintor Gimeno
CL PINTOR JOSEP PINOS	Carrer del Pintor Josep Pinos
CL PINTOR MIR	Carrer del Pintor Mir
CL PINTOR PRADILLA	Carrer del Pintor Pradilla
CL PINTOR RIBALTA	Carrer del Pintor Ribalta
CL PISTO	Carrer del Pistó
CL PISUERGA	Carrer del Pisuerga
CL PLA DE FORNELLS	Carrer del Pla Fornells
CL PLA DELS CIRERERS	Carrer del Pla dels Cirerers
CL PLANETA	Carrer del Planeta
CL PLOM	Carrer del Plom
CL POETA	Carrer del Poeta
CL POETA CABANYES	Carrer del Poeta Cabanyes
CL POETA MASIFERN	Carrer del Poeta Masifern
CL POLVORI	Carrer del Polvorí
CL PONT	Carrer del Pont
CL PORTAL NOU	Carrer del Portal Nou
CL PORTAL DE SANTA MADRONA	Carrer del Portal de Santa Madrona
CL PORTELL	Carrer del Portell
CL POU	Carrer del Pou
CL POU DE L'ESTANY	Carrer del Pou de l'Estany
CL POU DE LA CADENA	Carrer del Pou de la Cadena
CL POU DE LA FIGUERA	Carrer del Pou de la Figuera
CL POU DE LA RIERA	Carrer del Pou de la Riera
CL PRIORAT	Carrer del Priorat
CL PROFETA	Carrer del Profeta
CL PROGRES	Carrer del Progrés
CL PRINCEP JORDI	Carrer del Príncep Jordi
CL PRINCEP DE VIANA	Carrer del Príncep de Viana
CL PUIG CASTELLAR	Carrer del Puig Castellar
CL PUTXET	Carrer del Putget
CL QUETZAL	Carrer del Quetzal
CL RABI RUBEN	Carrer del Rabí Rubén
CL RADI	Carrer del Radi
CL REC	Carrer del Rec
CL REC COMTAL	Carrer del Rec Comtal
CL RECTOR TRIADO	Carrer del Rector Triadó
CL RECTOR UBACH	Carrer del Rector Ubach
CL RECTOR VOLTA	Carrer del Rector Voltà
CL REGENT MENDIETA	Carrer del Regent Mendieta
CL REGOMIR	Carrer del Regomir
CL REI MARTI	Carrer del Rei Martí
CL REMEI	Carrer del Remei
CL REPARTIDOR	Carrer del Repartidor
CL RIPOLLES	Carrer del Ripollès
CL RIU DE L'OR	Carrer del Riu de l'Or
CL RIU DE LA PLATA	Carrer del Riu de la Plata
CL ROINE	Carrer del Roine
CL ROSARI	Carrer del Rosari
CL ROSER	Carrer del Roser
CL ROSSELLO	Carrer del Rosselló
CL SABATERET	Carrer del Sabateret
CL SAGRAT COR	Carrer del Sagrat Cor
CL SALZE	Carrer del Salze
CL SANT CRIST	Carrer del Sant Crist
CL SANTUARI	Carrer del Santuari
CL SEGLE XX	Carrer del Segle XX
CL SEGRE	Carrer del Segre
CL SEGURA	Carrer del Segura
CL SINAI	Carrer del Sinaí
CL SOCORS	Carrer del Socors
CL SOL	Carrer del Sol
CL SOSPIR	Carrer del Sospir
CL SOTS-TINENT NAVARRO	Carrer del Sots-tinent Navarro
CL TAJO	Carrer del Tajo
CL TAQUIGRAF GARRIGA	Carrer del Taquígraf Garriga
CL TAQUIGRAF MARTI	Carrer del Taquígraf Martí
CL TAQUIGRAF SERRA	Carrer del Taquígraf Serra
CL TAULAT	Carrer del Taulat
CL TEIDE	Carrer del Teide
CL TELEGRAF	Carrer del Telègraf
CL TENOR MASINI	Carrer del Tenor Masini
CL TENOR VIÑAS	Carrer del Tenor Viñas
CL TER	Carrer del Ter
CL TIGRE	Carrer del Tigre
CL TINENT FLOMESTA	Carrer del Tinent Flomesta
CL TORRENT D'EN VIDALET	Carrer del Torrent d'en Vidalet
TO CAN MARINER	Carrer del Torrent de Can Mariner
CL TORRENT DE MARINER	Carrer del Torrent de Mariner
CL TORRENT DE PERERA	Carrer del Torrent de Perera
CL TORRENT DE L'OLLA	Carrer del Torrent de l'Olla
TO GUINEU	Carrer del Torrent de la Guineu
CL TORRENT DE LES FLORS	Carrer del Torrent de les Flors
CL TORRENT DE LES ROSES	Carrer del Torrent de les Roses
CL TORRENT DEL REMEI	Carrer del Torrent del Remei
CL TOSSAL	Carrer del Tossal
CL TRAGI	Carrer del Tragí
CL TREBALL	Carrer del Treball
CL TRIANGLE	Carrer del Triangle
CL TRINQUET	Carrer del Trinquet
CL TROBADOR	Carrer del Trobador
CL TREMOL	Carrer del Trèmol
CL TURO BLAU	Carrer del Turó Blau
CL TURO DE MONTEROLS	Carrer del Turó de Monterols
CL TURO DE LA ROVIRA	Carrer del Turó de la Rovira
CL TURO DE LA TRINITAT	Carrer del Turó de la Trinitat
CL VALLESPIR	Carrer del Vallespir
CL VALLES	Carrer del Vallès
CL VEGUER	Carrer del Veguer
CL VENDRELL	Carrer del Vendrell
CL VENT	Carrer del Vent
CL VERDET	Carrer del Verdet
CL VESUVI	Carrer del Vesuvi
CL VIDRE	Carrer del Vidre
CL VINT-I-SIS DE GENER 1641	Carrer del Vint-i-Sis de Gener de 1641
CL VINYAR	Carrer del Vinyar
CL VIOLER	Carrer del Violer
CL XIPRER	Carrer del Xiprer
CL CARDENAL CISNEROS	Carrer del cardenal Cisneros
CL ABAIXADORS	Carrer dels Abaixadors
CL AFORES	Carrer dels Afores
CL AGUDELLS	Carrer dels Agudells
CL AGULLERS	Carrer dels Agullers
CL ALBIGESOS	Carrer dels Albigesos
CL ALGARVES	Carrer dels Algarves
CL ALMOGAVERS	Carrer dels Almogàvers
CL ALTS FORNS	Carrer dels Alts Forns
CL AMICS	Carrer dels Amics
CL ARCS	Carrer dels Arcs
CL ARGENSOLA	Carrer dels Argensola
CL ARITJOLS	Carrer dels Aritjols
CL ASES	Carrer dels Ases
CL ASSAONADORS	Carrer dels Assaonadors
CL AVELLA	Carrer dels Avellà
CL BANYS NOUS	Carrer dels Banys Nous
CL BANYS VELLS	Carrer dels Banys Vells
CL BOFARULL	Carrer dels Bofarull
CL BOHEMIS	Carrer dels Bohemis
CL BOTERS	Carrer dels Boters
CL CARDERS	Carrer dels Carders
CL CAVALLERS	Carrer dels Cavallers
CL CECS DE SANT CUGAT	Carrer dels Cecs de Sant Cugat
CL CECS DE LA BOQUERIA	Carrer dels Cecs de la Boqueria
CL COMTES	Carrer dels Comtes
CL COMTES DE BELL-LLOC	Carrer dels Comtes de Bell-lloc
CL CONSELLERS	Carrer dels Consellers
CL CONSORTS SANS BERNET	Carrer dels Consorts Sans i Bernet
CL CORTADA	Carrer dels Cortada
CL COTONERS	Carrer dels Cotoners
CL CRESQUES	Carrer dels Cresques
CL CODOLS	Carrer dels Còdols
CL DOMINICS	Carrer dels Dominics
CL ENAMORATS	Carrer dels Enamorats
CL ESCUDELLERS	Carrer dels Escudellers
CL ESCUDELLERS BLANCS	Carrer dels Escudellers Blancs
CL ESCULTORS CLAPEROS	Carrer dels Escultors Claperós
CL ESPORTS	Carrer dels Esports
CL FERRERS	Carrer dels Ferrers
CL FERROCARRILS CATALANS	Carrer dels Ferrocarrils Catalans
CL FLASSADERS	Carrer dels Flassaders
CL FONTANET	Carrer dels Fontanet
CL GARROFERS	Carrer dels Garrofers
CL GEGANTS	Carrer dels Gegants
CL GERMANS DESVALLS	Carrer dels Germans Desvalls
CL HEROIS DEL BRUC	Carrer dels Herois del Bruc
CL JOCS FLORALS	Carrer dels Jocs Florals
CL LAMOTE DE GRIGNON	Carrer dels Lamote de Grignon
CL LLEBRENCS	Carrer dels Llebrencs
CL MADRAZO	Carrer dels Madrazo
CL MESTRES CASALS MARTORELL	Carrer dels Mestres Casals i Martorell
CL METGES	Carrer dels Metges
CL MIRALLERS	Carrer dels Mirallers
CL MONEDERS	Carrer dels Moneders
CL MORABOS	Carrer dels Morabos
CL MOTORS	Carrer dels Motors
CL NOU BARRIS	Carrer dels Nou Barris
CL NOU PINS	Carrer dels Nou Pins
CL OCELLS	Carrer dels Ocells
CL ORGUES	Carrer dels Orgues
CL PELLAIRES	Carrer dels Pellaires
CL PERIODISTES	Carrer dels Periodistes
CL PESCADORS	Carrer dels Pescadors
CL PETONS	Carrer dels Petons
CL PINZON	Carrer dels Pinzón
CL PIRINEUS	Carrer dels Pirineus
CL PLANELLA	Carrer dels Planella
CL RAJOLERS	Carrer dels Rajolers
CL SAGRISTANS	Carrer dels Sagristans
CL SALVADOR	Carrer dels Salvador
CL SATEL.LITS	Carrer dels Satèl.lits
CL SOMBRERERS	Carrer dels Sombrerers
CL TALLERS	Carrer dels Tallers
CL TEMPLERS	Carrer dels Templers
CL TIRADORS	Carrer dels Tiradors
CL TRES LLITS	Carrer dels Tres Llits
CL TRES PINS	Carrer dels Tres Pins
CL VALERO	Carrer dels Valero
CL VERGOS	Carrer dels Vergós
CL VIGATANS	Carrer dels Vigatans
CL XIQUETS DE VALLS	Carrer dels Xiquets de Valls
CL REIS CATOLICS	Carrer dels reis catòlics (GR 96)
CJ SANT BONAVENTURA	Carreró de Sant Bonaventura
CR ALTA DE LES ROQUETES	Carretera Alta de les Roquetes
CR ANTIGA D'HORTA	Carretera Antiga d'Horta
CR ANTIGA DE MATARO	Carretera Antiga de Mataró
CL COLLBLANC	Carretera de Collblanc
CR MIRAMAR	Carretera de Miramar
CR MONTJUIC	Carretera de Montjuïc
CR RIBES	Carretera de Ribes
CR SANT CUGAT	Carretera de Sant Cugat
CR SARRIA A VALLVIDRERA	Carretera de Sarrià a Vallvidrera
CL TUNEL DE VALLVIDRERA	Carretera de Vallvidrera a les Planes
CR VALLVIDRERA A LES PLANES	Carretera de Vallvidrera a les Planes
CR VALLVIDRERA AL TIBIDABO	Carretera de Vallvidrera al Tibidabo
CR ESGLESIA	Carretera de l'Església
CR BORDETA	Carretera de la Bordeta
CR AIGÜES	Carretera de les Aigües
CR CARMEL	Carretera del Carmel
CR PRAT	Carretera del Prat
CR MATARO	Carretera/Carrera Mataro
CR OBSERVATORI FABRA	Carretera/Carrera Observatori Fabra
CR VISTA RICA	Carretera/Carrera Vista Rica
CT SANT BARTOMEU LA QUADRA	Costa de Sant Bartomeu de la Quadra
CT BRUC	Cuesta/Costanilla Bruc
CT PERDIUS	Cuesta/Costanilla Perdius
CL DAVALLADA GALLECS	Davallada de Gallecs
CL GALLECS	Davallada de Gallecs
ES BELLAVISTA	Escales de Bellavista
CL ESCALA DE LA GATOSA	Escales de la Gatosa
GV CARLES III	Gran Via de Carles III
GV CORTS CATALANES	Gran Via de les Corts Catalanes (lateral mar)
JR BACARDI	Jardines Bacardi
JR JOAN ALTISENT	Jardines Joan Altisent
JR JOAQUIM RUYRA	Jardines Joaquim Ruyra
JD POETA MARQUINA	Jd Poeta Marquina
CL RAMBLA	La Rambla
LG SISTEMA FERROVIARIO	Lugar Sistema Ferroviario
ML ADOSSAT	Moll Adossat
ML ESPANYA	Moll d'Espanya
ML BARCELONA	Moll de Barcelona
ML ALVAREZ DE LA CAMPA	Muelle Alvarez de la Campa
ML BALEARS	Muelle Balears
ML CONTRADIC	Muelle Contradic
ML COSTA	Muelle Costa
ML EVARISTO FERNANDEZ	Muelle Evaristo Fernandez
ML INFLAMABLES	Muelle Inflamables
ML LLEVANT	Muelle Llevant
ML OEST	Muelle Oest
ML ORIENTAL	Muelle Oriental
ML PESCADORS	Muelle Pescadors
ML PRINCEP D'ESPANYA	Muelle Princep d'Espanya
ML SANT BERTRAN	Muelle Sant Bertran
ML SUD	Muelle Sud
PQ NOVA ICARIA	Parroquia/Parque Nova Icaria
CL SANT TARSICI PAS	Pas Sant Tarsici
CL PAS SOTA MURLLAS	Pas de Sota Muralla
CL PAS ENCARNACIO	Pas de l'Encarnació
CL PAS MARINA	Pas de la Marina
PJ ALI BEI	Pasaje/Pasadizo Ali Bei
PJ ANDALET	Pasaje/Pasadizo Andalet
PJ ARISTOTIL	Pasaje/Pasadizo Aristotil
PJ ATOM	Pasaje/Pasadizo Atom
PJ BANYS	Pasaje/Pasadizo Banys
PJ BIGAI	Pasaje/Pasadizo Bigai
PJ BLADA	Pasaje/Pasadizo Blada
PJ BORRELL	Pasaje/Pasadizo Borrell
PJ BRULL	Pasaje/Pasadizo Brull
PJ CAMELIES	Pasaje/Pasadizo Camelies
PJ CAMP	Pasaje/Pasadizo Camp
PJ CAN BERDURA	Pasaje/Pasadizo Can Berdura
PJ CARLOTA DE MENA	Pasaje/Pasadizo Carlota de Mena
PJ CASABLANCA	Pasaje/Pasadizo Casablanca
PJ CASANOVAS	Pasaje/Pasadizo Casanovas
PJ CEUTA	Pasaje/Pasadizo Ceuta
PJ CLIP	Pasaje/Pasadizo Clip
PJ COLL DEL PORTELL	Pasaje/Pasadizo Coll del Portell
PJ COMAS D'ARGEMI	Pasaje/Pasadizo Comas d'Argemi
PJ DOCTOR TORRES	Pasaje/Pasadizo Doctor Torres
PJ DUC DE LA VICTORIA	Pasaje/Pasadizo Duc de la Victoria
PJ ELENA GIROL	Pasaje/Pasadizo Elena Girol
PJ ENRIC SANCHIS	Pasaje/Pasadizo Enric Sanchis
PJ ERCILLA	Pasaje/Pasadizo Ercilla
PJ ESCOCIA	Pasaje/Pasadizo Escocia
PJ ESTACIO	Pasaje/Pasadizo Estacio
PJ FELIPE DE PAZ	Pasaje/Pasadizo Felipe de Paz
PJ FELIU CASANOVA	Pasaje/Pasadizo Feliu Casanova
PJ GALLA	Pasaje/Pasadizo Galla
PJ GATELL	Pasaje/Pasadizo Gatell
PJ GREVOL	Pasaje/Pasadizo Grevol
PJ GUARDIOLA	Pasaje/Pasadizo Guardiola
PJ GÜELL	Pasaje/Pasadizo Güell
PJ HERCEGOVINA	Pasaje/Pasadizo Hercegovina
PJ IRLANDA	Pasaje/Pasadizo Irlanda
PJ JACINT GUARDIOLA	Pasaje/Pasadizo Jacint Guardiola
PJ LLEO	Pasaje/Pasadizo Lleo
PJ LLOBREGAT	Pasaje/Pasadizo Llobregat
PJ LLORAC	Pasaje/Pasadizo Llorac
PJ LLUCIETA CANYA	Pasaje/Pasadizo Llucieta Canya
PJ LUCA	Pasaje/Pasadizo Luca
PJ MAGDALENA GIRALT	Pasaje/Pasadizo Magdalena Giralt
PJ MANUEL SANCHO	Pasaje/Pasadizo Manuel Sancho
PJ MARI	Pasaje/Pasadizo Mari
PJ MQ CASTEBELL	Pasaje/Pasadizo Mq Castebell
PJ NIL	Pasaje/Pasadizo Nil
PJ NURIA	Pasaje/Pasadizo Nuria
PJ OLIVE	Pasaje/Pasadizo Olive
PJ ORDI	Pasaje/Pasadizo Ordi
PJ OSSA MAJOR	Pasaje/Pasadizo Ossa Major
PJ PAGES	Pasaje/Pasadizo Pages
PJ PALLARS	Pasaje/Pasadizo Pallars
PJ PARIS	Pasaje/Pasadizo Paris
PJ PAU	Pasaje/Pasadizo Pau
PJ PEARSON	Pasaje/Pasadizo Pearson
PJ PISACA	Pasaje/Pasadizo Pisaca
PJ ROMUL BOSCH	Pasaje/Pasadizo Romul Bosch
PJ SAGRADA FAMILIA	Pasaje/Pasadizo Sagrada Familia
PJ SANT SIMPLICI	Pasaje/Pasadizo Sant Simplici
PJ SANTA AMELIA	Pasaje/Pasadizo Santa Amelia
PJ SANTA MARIA DE VILALBA	Pasaje/Pasadizo Santa Maria de Vilalba
PJ SANTUARIS	Pasaje/Pasadizo Santuaris
PJ SATURN	Pasaje/Pasadizo Saturn
PJ SIGÜENZA	Pasaje/Pasadizo Sigüenza
PJ SOCRATES	Pasaje/Pasadizo Socrates
PJ TARREGA	Pasaje/Pasadizo Tarrega
PJ TORRETES	Pasaje/Pasadizo Torretes
PJ TRULLAS	Pasaje/Pasadizo Trullas
PJ VALLSECA	Pasaje/Pasadizo Vallseca
PJ VIA TRAJANA A	Pasaje/Pasadizo Via Trajana A
PJ VIOLER	Pasaje/Pasadizo Violer
PJ YUCATAN	Pasaje/Pasadizo Yucatan
PS ARGENTINITA	Paseo Argentinita
PS CANTUNIS	Paseo Cantunis
PS CASTANYERS	Paseo Castanyers
PS CIMAL	Paseo Cimal
PS JEAN FORESTIER	Paseo Jean Forestier
PS MARE NOSTRUM	Paseo Mare Nostrum
PS MARTA MATA	Paseo Marta Mata
PS MIRAMAR	Paseo Miramar
CL PASSADIS ENCARNACIO	Passadís de l'Encarnació
PJ ENCARNACIO	Passadís de l'Encarnació
PJ ALT DE MARINER	Passatge Alt de Mariner
PJ ALT DEL TURO	Passatge Alt del Turó
PJ ANDREVI	Passatge Andreví
PJ BADAL	Passatge Badal
PJ BAIX DEL TURO	Passatge Baix del Turó
PJ BOSCH I LABRUS	Passatge Bosch i Lsabrús
PJ CALAFELL	Passatge Calafell
PJ CARBONELL	Passatge Carbonell
PJ CARRERAS	Passatge Carreras
PJ CONRADI	Passatge Conradi
PJ FERRER I VIDAL	Passatge Ferrer i Vidal
PJ GARCIA I ROBLES	Passatge Garcia i Robles
PJ GRAZIELLA PARETO	Passatge Graziella Pareto
PJ INDUSTRIA LLETRA C	Passatge Indústria Lletra C
PJ JOAQUIM PUJOL	Passatge Joaquim Pujol
PJ JORDI FERRAN	Passatge Jordi Ferran
PJ LLUIS PELLICER	Passatge Lluis Pellicer
PJ LLUÏSA VIDAL	Passatge Lluisa Vidal
PJ MADRONA PIERA	Passatge Madrona Piera
PJ MERCANTIL	Passatge Mercantil
PJ PERE CALDERS	Passatge Pere Calders
PJ PERE RODRIGUEZ	Passatge Pere Rodríguez
PJ PUJOLET	Passatge Pujolet
PJ QUINTANA	Passatge Quintana
PJ RATES	Passatge Ratès
PJ RERE EL CEMENTIRI VELL	Passatge Rera el Cementiri Vell
PJ SANT RAMON NONAT	Passatge Sant Ramon Nonat
PJ SAUMELL	Passatge Saumell
PJ TORNE	Passatge Torné
PJ VIA TRAJANA B	Passatge Via Trajana B
PJ VICENT MARTIN	Passatge Vicent Martín
PJ ALBERT PINYOL	Passatge d'Albert Pinyol
PJ ALIO	Passatge d'Alió
PJ ALOI	Passatge d'Aloi
PJ ANDALUSIA	Passatge d'Andalusia
PJ ANTONI GASSOL	Passatge d'Antoni Gassol
PJ ARAGO	Passatge d'Aragó
PJ ARAL	Passatge d'Aral
PJ ARGULLOS	Passatge d'Argullós
PJ ARRIASSA	Passatge d'Arriassa
PJ ARTEMIS	Passatge d'Artemís
PJ AYMAR	Passatge d'Aymà
PJ ELISABETS	Passatge d'Elisabets
PJ ESCUDELLERS	Passatge d'Escudellers
PJ ESPIELL	Passatge d'Espiell
PJ ESPIRIA	Passatge d'Espíria
PJ IGLESIAS	Passatge d'Iglèsias
PJ ISABEL	Passatge d'Isabel
PJ ISABEL RIBO	Passatge d'Isabel Ribó
PJ UREÑA	Passatge d'Ureña
PJ UTSET	Passatge d'Utset
PJ SAGRISTA	Passatge d'en Sagristà
PJ XINXO	Passatge d'en Xinxó
PJ BALIARDA	Passatge de Baliarda
PJ BATLLO	Passatge de Batlló
PJ BELLAVISTA	Passatge de Bellavista
PJ BERNARDI MARTORELL	Passatge de Bernardí Martorell
PJ BISMARCK	Passatge de Bismark
PJ BOCABELLA	Passatge de Bocabella
PJ BOFILL	Passatge de Bofill
PJ BONAVISTA	Passatge de Bonavista
PJ BONE	Passatge de Boné
PJ BORI	Passatge de Bori
PJ BURRULL	Passatge de Burrull
PJ CA DELS SEGUERS	Passatge de Ca dels Seguers
PJ CA N'OLIVA	Passatge de Ca n'Oliva
PJ CAMIL OLIVERAS	Passatge de Camil Oliveras
PJ CAMINAL	Passatge de Caminal
PJ CANADELL	Passatge de Canadell
PJ CANET	Passatge de Canet
PJ CANTI	Passatge de Cantí
PJ CAPDEVILA	Passatge de Capdevila
PJ CARDEDEU	Passatge de Cardedeu
PJ CARSI	Passatge de Carsi
PJ CASAMITJANA	Passatge de Casamitjana
PJ CATALUNYA	Passatge de Catalunya
PJ CENTELLES	Passatge de Centelles
PJ CHAPI	Passatge de Chapí
PJ CIUTADANS	Passatge de Ciutadans
PJ COELLO	Passatge de Coello
PJ COLL	Passatge de Coll
PJ COLOMER	Passatge de Colomer
PJ CORSEGA	Passatge de Còrsega
PJ DOMINGO	Passatge de Domingo
PJ FELIU	Passatge de Feliu
PJ FLAUGIER	Passatge de Flaugier
PJ FONT	Passatge de Font
PJ FONTANELLES	Passatge de Fontanelles
PJ FORASTE	Passatge de Forasté
PJ FORET	Passatge de Foret
PJ FRIGOLA	Passatge de Frígola
PJ GABARNET	Passatge de Gabarnet
PJ GAIOLA	Passatge de Gaiolà
PJ GARCIA CAMBRA	Passatge de Garcia Cambra
PJ GARCINI	Passatge de Garcini
PJ GENERAL BASSOLS	Passatge de General Bassols
PJ GINECOS	Passatge de Ginecòs
PJ GOMIS	Passatge de Gomis
PJ GRANOLLERS	Passatge de Granollers
PJ GRAU	Passatge de Grau
PJ GUTENBERG	Passatge de Gutenberg
PJ JAUME ROIG	Passatge de Jaume Roig
PJ JOAN CASAS	Passatge de Joan Casas
PJ JOAQUIM RITA	Passatge de Joaquim Rita
PJ JORBA	Passatge de Jorba
PJ JOSEP LLOVERA	Passatge de Josep Llovera
PJ KLEIN	Passatge de Klein
PJ LLAVALLOL	Passatge de Llavallol
PJ LLIVIA	Passatge de Llívia
PJ LUGO	Passatge de Lugo
PJ MADOZ	Passatge de Madoz
PJ MAGAROLA	Passatge de Magarola
PJ MAIOL	Passatge de Maiol
PJ MALET	Passatge de Malet
PJ MALUQUER	Passatge de Maluquer
PJ MARIMON	Passatge de Marimon
PJ MARINER	Passatge de Mariner
PJ MARTRAS	Passatge de Martras
PJ MAS DE RODA	Passatge de Mas de Roda
PJ MASOLIVER	Passatge de Masoliver
PJ MASSAGUER	Passatge de Massager
PJ MERCADER	Passatge de Mercader
PJ MERCEDES	Passatge de Mercedes
PJ MONTORNES	Passatge de Montornès
PJ MONYARC	Passatge de Monyarc
PJ MORENES	Passatge de Morenes
PJ MULET	Passatge de Mulet
PJ MENDEZ VIGO	Passatge de Méndez Vigo
PJ NAPOLEO	Passatge de Napoleó
PJ NOGUES	Passatge de Nogués
PJ OLIVE I MARISTANY	Passatge de Olivé i Maristany
PJ PACA SOLER	Passatge de Paca Soler
PJ PAU HERNANDEZ	Passatge de Pau Hernández
PJ PERE RIPOLL	Passatge de Pere Ripoll
PJ PERIS I MENCHETA	Passatge de Peris i Mencheta
PJ PERMANYER	Passatge de Permanyer
PJ PIERA	Passatge de Piera
PJ PINYOL	Passatge de Pinyol
PJ PIQUER	Passatge de Piquer
PJ PLA	Passatge de Pla
PJ PLANELL	Passatge de Planell
PJ PORTA	Passatge de Porta
PJ POSOLTEGA	Passatge de Posoltega
PJ PRIM	Passatge de Prim
PJ PRUNERA	Passatge de Prunera
PJ PUIG AGUILAR	Passatge de Puig Aguilar
CL PUIG D'OSSA	Passatge de Puig Aguilar
PJ PUIGMADRONA	Passatge de Puigmadrona
PJ ROGER DE FLOR	Passatge de Roger de Flor
PJ ROS	Passatge de Ros
PJ ROURA	Passatge de Roura
PJ ROVIRA	Passatge de Rovira
PJ RUSTULLET	Passatge de Rustullet
